neighbourhood_group_cleansed,bathrooms,bedrooms,price,calefaccion,piscina,aire_acondicionado,ascensor,movilidad_reducida,terraza,balcon,distance_to_center,distance_to_retiro,distance_to_atocha,distance_to_chamartin,renta_bin,DISTANCE_TO_METRO,DISTANCE_TO_CERCANIAS,DISTANCE_TO_EMT,DISTANCE_TO_INTERURBANOS,DISTANCE_TO_MLO
Centro,1,1,118.0,1,0,1,1,0,0,0,0.002720588171701972,0.01412411354953054,0.017088659946293695,0.05582049226125974,bajo,128.8222534854986,239.55775703153014,133.1576844981025,1415.5079628787928,7431.750958241972
Arganzuela,1,2,120.0,1,0,0,1,0,0,0,0.014052366348771666,0.013992671637682166,0.005784815879524588,0.06872629230716423,medio,290.5636209624301,469.4944313176946,37.21131514692736,345.89219971483186,6617.230995202036
Centro,1,1,146.0,1,0,1,0,0,0,1,0.009284233947935433,0.023807267368599463,0.021666713058514753,0.06539935239961779,bajo,346.08075039783046,901.8442420157867,109.7207446730558,1067.6668008825363,5577.830853387514
Centro,1,1,159.0,1,0,0,0,0,0,0,0.0049761118355592104,0.017553626638391356,0.020987344981202968,0.05399673774488205,bajo,192.63810660638194,554.9383649315178,141.21780136557274,1314.8243790855017,7239.38016525105
Centro,1,1,139.0,1,0,1,0,0,0,0,0.004430011286667313,0.011217097822520812,0.012988189972434583,0.05832136200646634,bajo,278.7718444832214,333.33056565930013,113.98112678373474,995.6966543680695,7690.365235583487
Moratalaz,2,3,177.0,1,0,1,1,0,0,0,0.05077170964228125,0.035399380214348505,0.03719848780206017,0.0733486449383345,bajo,527.2569039591348,2320.267544996988,82.62003813765162,674.8305759703683,8341.168715525264
Centro,1,1,65.0,1,0,1,0,0,0,0,0.006464711903868231,0.021763577912650503,0.021130722154245492,0.061936071366289085,bajo,309.68219894585025,617.8373047596604,34.237513230578514,972.8408052508028,5835.619099038654
Centro,1,1,86.0,1,0,1,1,0,0,0,0.00824449513311605,0.022673004466987192,0.02505031789738357,0.05545005500709344,bajo,161.2866206131936,841.7623725319976,39.787967073508995,903.7592330068867,7378.421964160816
Centro,1,2,131.0,1,0,1,1,0,0,0,8.94427190972013e-05,0.015587601982344929,0.016889561591703982,0.05825299522161736,bajo,49.22593166055372,63.74134606968937,237.54346796661076,1337.340162914389,7693.961790801979
Centro,1,1,80.0,1,0,1,1,0,0,0,0.007617046671773337,0.02271742211519627,0.024281896605494832,0.05735298090151749,bajo,226.3893180073126,746.2344186127531,174.25009287616862,813.0793191975526,7580.169350645399
Centro,1,2,80.0,1,0,1,0,0,0,0,0.010234397881653765,0.01967156840620704,0.025063322580217894,0.04883765817777857,bajo,206.0714129288445,1133.6602434675312,87.78555476803687,1428.6614982707981,6691.053117156551
Ciudad Lineal,2,2,86.0,1,1,1,1,0,0,0,0.052821465333704944,0.04211277230912234,0.051727276622298805,0.03583753200612406,bajo,683.7214010410753,3409.4016518554563,313.0233524435506,567.6460497915389,3771.637857343706
Centro,1,1,105.0,1,0,1,1,0,0,0,0.0036876279638837044,0.012277365008828475,0.0132329500399549,0.05916877715729765,bajo,295.8494803899368,298.0226301659471,65.24515607689388,995.3910756810527,7785.183820050787
Centro,1,1,107.0,1,0,1,1,1,0,0,0.0016733499335197253,0.015953520475431016,0.01614891422851568,0.059988949501469026,bajo,200.0056584284505,209.6251933940042,94.24434075094351,1236.1182968833696,7879.98117850924
Centro,1,1,67.0,1,0,0,1,0,0,0,0.00672933874908982,0.015498635796742153,0.020508979174011878,0.05158679947709003,bajo,315.16261487997855,713.3005149969061,100.67245816230766,1597.5481481894265,6980.723543714624
Centro,1,1,70.0,1,0,0,0,0,0,0,0.00990580637807868,0.022936043328350048,0.019532073078913418,0.06745796221565879,bajo,279.38802446748434,774.6530632458761,70.28009386690489,1340.3557053450045,5606.069717156032
Arganzuela,1,2,195.0,1,0,0,1,1,0,0,0.012245505297863557,0.016003452863677048,0.009141287587643087,0.06884525950484424,medio,177.3491800334804,172.27912759108233,79.82724141764642,420.0870963572602,6336.961843392352
Centro,1,1,258.0,1,0,1,1,1,0,0,0.0037484234966498504,0.01879916130973077,0.018430028369994765,0.061053412555530956,bajo,369.60616622162803,395.11386784461877,127.03324325227524,1208.5664349220108,6062.391555064304
Centro,1,1,94.0,1,0,1,0,0,0,0,0.005581487256996636,0.01935320881817783,0.017603340784066827,0.06348576037419444,bajo,159.73755351714993,600.2677690843799,57.68163647559875,1309.8787318944278,5947.032810743791
Centro,1,1,84.0,1,0,0,0,0,0,0,0.00893322450182416,0.02035342014404321,0.01648370852569294,0.06719569383739782,bajo,288.07677192318556,581.6628912965829,189.3039708284565,1098.1020465386428,5826.838996622403
Chamartín,1,1,94.0,1,1,0,1,1,0,0,0.052802728149214294,0.04939800546135606,0.05967936426236428,0.00968723935339431,muy_alto,376.7044924287033,926.9024379302974,85.46422036641748,841.8985735843228,2117.318632268743
Centro,1,1,87.0,1,0,1,0,0,0,0,0.009454829453777635,0.01963545822128843,0.015184874538829551,0.06776552482117662,bajo,396.2479511079741,436.0707867517383,186.2197496150982,951.6872371459804,5898.013205855615
Centro,1,1,105.0,1,0,1,0,0,0,0,0.007148881031319839,0.012341512531290524,0.018027763775907688,0.05200575526121949,bajo,152.36282689688036,667.6655066477424,150.10358033262384,1607.9811181905052,7014.215721599272
Salamanca,1,1,131.0,1,1,1,1,0,0,0,0.02033759387091607,0.007449643254013068,0.017591300814999412,0.05082621219600767,alto,221.84667283648005,630.5346963506217,103.80111671790247,1541.5932613919042,6693.963587360352
Centro,2,2,236.0,1,0,0,1,1,0,1,0.007475994917067088,0.014978794729886304,0.02047685783415217,0.05087953242994109,bajo,277.579190703944,778.4053111726272,144.95748188681887,1683.7717663500682,6903.307067484408
Centro,2,2,155.0,1,0,1,0,0,0,0,0.010186191633777318,0.023717506099082013,0.020575122618346126,0.0672900425196011,bajo,310.61746476155145,835.1363071349957,125.85327067222585,1294.6243732135563,5545.117952883874
Centro,1,1,65.0,1,0,1,0,0,0,0,0.00524046753638906,0.01746546030197838,0.02108713823068178,0.053638945984144704,bajo,230.65908298060822,583.4016113171829,106.34525294998,1338.6412213138713,7201.356339077827
Centro,1,1,111.0,1,0,0,1,0,0,0,0.00933900422957388,0.024819046467582248,0.024298428401029953,0.062278387569763574,bajo,367.12537595707374,797.647040550242,168.76252371690225,693.4495711881339,5638.452334468322
Centro,1,1,100.0,1,0,1,0,0,0,1,0.0058388237043064915,0.016434133442625478,0.020740100631625857,0.05259820595457365,bajo,305.39717535707797,637.395841559055,67.22032675607444,1468.2729787682547,7090.29515637069
Centro,1,1,109.0,1,0,0,1,0,0,0,0.008709362778066937,0.023509508960419135,0.025465873767848222,0.056421493513462644,bajo,178.26503059365245,797.9774115787268,129.25086183436238,800.1485972687649,7476.6747733007205
Centro,1,3,223.0,1,0,0,1,0,0,0,0.008569323193813037,0.022464379794688065,0.01993831925614546,0.06569696579210997,bajo,196.68638744483323,869.435460600486,110.53893741369909,1232.0957343246566,5667.78486649246
Chamberí,2,3,236.0,1,0,1,1,0,0,0,0.026086159165349995,0.028919018232992744,0.03761826618492768,0.032555852043676115,alto,244.24074277477783,705.7627494670785,71.03177369487092,1897.458977629223,4982.446781379108
Arganzuela,1,1,151.0,1,0,1,1,0,1,0,0.013461708658267143,0.012201303846720036,0.004591375693623562,0.06716765153174332,medio,339.8600000259518,563.4871615941515,90.19410588909246,278.206255028384,6733.0681265498615
Salamanca,2,3,176.0,1,0,1,1,0,1,0,0.033101555854671776,0.01873308291659384,0.026805823075591075,0.05103296760222748,alto,228.8146430259198,1661.3308752184948,205.6611510404528,1681.0004243409146,6352.909184547041
Centro,1,1,66.0,1,0,1,0,0,1,0,0.009750082050940724,0.01754401195736047,0.012484196840805905,0.06764410197711145,bajo,234.84195634448193,237.02258388717578,66.89216666601108,753.0909143237075,6102.565157007601
Centro,1,1,75.0,1,0,1,0,0,0,0,0.007008138126494174,0.021216160999577505,0.019296720000040696,0.06422885090276592,bajo,175.85558054176795,715.5010471401622,137.1238769807917,1206.5146840162824,5793.08414353125
Ciudad Lineal,1,3,57.0,1,0,1,0,0,1,0,0.05088651393050992,0.03628981509404575,0.043180895020367364,0.05528452291817095,bajo,284.28118802816545,3159.2210303706734,179.51258294705008,1777.8884024504353,6044.019119267042
Centro,1,1,154.0,1,0,1,1,0,0,1,0.006749851850225742,0.02004203800914395,0.017669797473655813,0.06468889099597673,bajo,30.90782849029939,723.5132758069427,29.48621596876137,1303.1917959336165,5870.39420073255
Centro,1,1,100.0,1,0,0,1,0,0,0,0.010831201087598625,0.014558860111975583,0.02169748356284786,0.047826875821963905,bajo,252.3153180053436,682.4605182982093,69.41221021420924,2042.0972149473773,6568.724780071426
Centro,1,1,71.0,1,0,0,0,0,0,0,0.006832283659217982,0.01882273230856731,0.01595237997165308,0.06512199490409944,bajo,158.16009720139743,688.5309693200486,61.30128740417476,1204.625829075898,5961.7632786679105
Centro,1,1,118.0,1,0,1,1,0,0,0,0.008709609635340851,0.00895099880236748,0.008284225658442366,0.06128799086517347,bajo,242.43523150875265,779.3328844288228,69.58347528402568,517.7984732062368,7990.812341580175
Chamberí,1,1,200.0,1,0,1,0,0,0,0,0.015227754266471468,0.019367953623451357,0.027049777129583723,0.04309058143364369,alto,319.81373832385225,1126.0652437230212,68.66194555134334,1667.1507284654722,6076.667092673921
Centro,1,1,68.0,1,0,0,0,0,0,0,0.011100851318707253,0.013780253392444338,0.007797873989748415,0.06683437727913391,bajo,248.14131785450022,343.41661839710326,57.07439921360129,477.1137155909161,6488.179263315547
Centro,2,2,162.0,1,0,0,1,0,0,0,0.003018095425930128,0.013066663061394158,0.013804460828294769,0.05935888001209281,bajo,259.079735360162,253.28789405002567,115.4339194769612,1041.04693559835,7808.035777247042
Centro,1,1,59.0,1,0,0,0,0,0,0,0.012119480186868536,0.01949117409393238,0.025840927668330113,0.046504466433773026,bajo,28.535962372334335,1144.395134899303,46.20884361366526,1477.6075197778555,6444.051626590984
Centro,1,2,136.0,1,0,0,1,1,0,0,0.0032737134877712988,0.01301826776341625,0.013533526176128755,0.059660410594378425,bajo,291.8124074310402,286.85204898879067,96.75035148858815,1010.7539586763947,7840.1116174890585
Centro,1,1,147.0,1,0,1,1,1,0,0,0.0013903237033154434,0.01415396239785891,0.015792399651730456,0.05791878270725055,bajo,72.3548775844492,58.392901101534505,148.96693696627716,1248.5417220558086,7656.500193188648
Centro,1,1,158.0,1,0,0,0,0,0,0,0.004976286165404068,0.017554556957098993,0.02098797391746086,0.05399709647276933,bajo,192.60099497045513,554.9588396388392,141.2316116156202,1314.7405939814043,7239.417766207486
Salamanca,1,1,124.0,1,0,1,0,0,0,0,0.03741702954538184,0.022998407848371115,0.030720217752483063,0.05134578752234461,alto,184.28289879025183,2017.773971464204,129.23266115218803,1709.1897418639628,6224.017909202571
Salamanca,2,1,108.0,1,0,1,0,0,0,0,0.03755683160225314,0.0228599506464917,0.030186719907271002,0.05284361774414761,alto,163.6155907874291,2052.1101542495085,171.40170345156164,1814.1402940455173,6385.00190646863
Tetuán,1,1,67.0,1,0,1,0,0,1,0,0.04430822158471007,0.047790897580607256,0.05666685474560839,0.019984310353123147,bajo,319.9253968564437,1800.1561531264938,139.09926407463865,1140.155971642649,3654.417740418334
Centro,1,1,96.0,1,0,0,0,0,0,0,0.0073170007516733145,0.012194833314152028,0.009807726278808165,0.06300427092101944,bajo,190.4820070965533,673.4536785350914,173.93171808785596,628.9418286950073,8192.165056035912
Retiro,1,2,206.0,1,0,1,1,0,0,0,0.026388294753545333,0.011941542762977351,0.02058764335129202,0.05197129531086993,alto,266.0940689698671,1156.9545893443835,133.40309780294132,1558.9275049743976,6665.495719704846
Centro,1,1,75.0,1,0,0,1,0,0,0,0.009456225462629312,0.013546004413110555,0.008877841559747452,0.06555774906363031,bajo,92.80401643622005,411.2893858833276,118.88029055087372,537.8530581123076,6455.657588028175
Centro,1,1,124.0,1,0,1,1,1,0,0,0.0073081871897205395,0.010453273915861068,0.016161059704116073,0.05310974837343523,bajo,247.20802181630197,620.7499738400356,161.60594738896611,1420.0592794974916,7123.52059969509
Centro,1,1,102.0,1,0,0,1,0,0,1,0.010184035791375189,0.025053450256601384,0.023164521384220222,0.06528511183945082,bajo,482.04828416491546,1061.5021060368233,114.90141834027685,933.3753563321503,5496.722252637377
Centro,1,1,87.0,1,0,1,1,0,0,0,0.0013375350462664767,0.015458024050958405,0.017535051261971087,0.05698837950222683,bajo,138.49146246878064,144.81158571764138,237.8340714553735,1407.3824796621632,7558.588173342815
Centro,1,1,120.0,1,0,1,1,0,0,0,0.003773221435321369,0.013872837905777723,0.017508460433741265,0.05478158924574972,bajo,38.534542918029516,351.5015955195764,41.8277355323216,1480.6165320463242,7319.787380921144
Centro,1,1,137.0,1,0,1,1,0,1,0,0.003773221435321369,0.013872837905777723,0.017508460433741265,0.05478158924574972,bajo,38.534542918029516,351.5015955195764,41.8277355323216,1480.6165320463242,7319.787380921144
Centro,1,1,139.0,1,0,1,1,0,0,0,0.003773221435321369,0.013872837905777723,0.017508460433741265,0.05478158924574972,bajo,38.534542918029516,351.5015955195764,41.8277355323216,1480.6165320463242,7319.787380921144
Centro,1,1,169.0,1,0,1,1,0,1,0,0.003773221435321369,0.013872837905777723,0.017508460433741265,0.05478158924574972,bajo,38.534542918029516,351.5015955195764,41.8277355323216,1480.6165320463242,7319.787380921144
Centro,1,1,150.0,1,0,1,1,0,0,1,0.003773221435321369,0.013872837905777723,0.017508460433741265,0.05478158924574972,bajo,38.534542918029516,351.5015955195764,41.8277355323216,1480.6165320463242,7319.787380921144
Centro,1,1,145.0,1,0,0,1,0,0,0,0.004006656960606328,0.017139050952722144,0.02018577327624451,0.05487264936459508,bajo,112.66452281132489,449.02018164640856,35.24888184125213,1309.3977113408973,7332.872851512569
Centro,1,1,204.0,1,0,1,1,0,0,0,0.002320720565548395,0.017520316305188077,0.017709304177211792,0.060017891903974094,bajo,251.86799596010434,266.1217422211732,57.13122096440092,1281.2695918603813,6188.292139745952
Centro,1,1,220.0,1,0,1,1,0,0,0,0.002320720565548395,0.017520316305188077,0.017709304177211792,0.060017891903974094,bajo,251.86799596010434,266.1217422211732,57.13122096440092,1281.2695918603813,6188.292139745952
Chamberí,1,1,105.0,1,0,1,1,0,0,1,0.023151546384633587,0.026611306686444465,0.035014263076064624,0.03547364171169771,alto,125.55037074600325,985.9036476024228,104.29054762971879,1753.243367605142,5285.4071682709955
Centro,1,1,90.0,1,0,0,0,0,1,0,0.0077803470359601844,0.013830469968877625,0.01969120856524503,0.050818456236781814,bajo,171.3428844178076,739.2200430684898,80.61775035542712,1783.2873418318577,6892.325106514964
Centro,1,2,100.0,1,0,0,0,0,0,0,0.009148300388596015,0.014686184921889604,0.010023715017896806,0.06598076385045298,bajo,54.68337816058436,348.0389154828395,67.58953697339113,640.4877199572798,6349.379816369997
Centro,1,1,171.0,1,0,1,1,0,0,0,0.006979233482265131,0.019829130479171935,0.023335486940708416,0.05326089843674927,bajo,194.40911359121876,765.9908628075293,119.97897770298043,1202.3289960398045,7157.8308509563
Centro,1,2,179.0,0,0,0,0,0,0,0,0.007525583033892044,0.018448880712933928,0.022926350663811733,0.051485963759936346,bajo,261.55414828270585,834.9331613390825,93.58574049291828,1400.3096247960561,6972.1194406476
Centro,1,2,232.0,1,0,1,1,0,0,0,0.003773221435321369,0.013872837905777723,0.017508460433741265,0.05478158924574972,bajo,38.534542918029516,351.5015955195764,41.8277355323216,1480.6165320463242,7319.787380921144
Chamberí,1,1,60.0,1,0,1,0,0,0,0,0.012674525632149491,0.019702405527247755,0.02622869533087954,0.04592705930374295,alto,33.997521628079,1160.3117151803149,54.658615166466035,1476.2159251517903,6382.904249457163
Centro,1,1,100.0,1,0,0,1,0,0,0,0.008199201180602867,0.022844331190911393,0.024992386896014,0.05598635698354944,bajo,184.7647170510814,826.3082665390531,89.68241639596964,863.3676025409585,7434.318185472966
Centro,1,1,89.0,1,0,1,0,0,0,0,0.00480277003405458,0.017352746513450326,0.020772002473524048,0.05408080667195476,bajo,184.49796167520006,535.6342737698923,123.06206370736162,1325.45856004145,7248.434980503126
Centro,1,2,115.0,1,0,1,0,0,0,1,0.00812889291355632,0.02111437149336949,0.01815946416500082,0.06599783433030242,bajo,109.7052290553027,797.3537091637934,51.241424908182225,1316.2485714706445,5767.481161608783
Hortaleza,2,3,135.0,1,1,1,1,0,1,0,0.0664795585123719,0.05833179386544028,0.06845442477123032,0.027860741237267183,alto,870.7567901085883,2198.070142704761,79.7799768138933,1541.9896692974635,1804.4129176163544
Centro,1,2,156.0,1,0,1,1,0,0,0,0.0031784430150621893,0.01850243031496157,0.01858365364399709,0.06024269531062948,bajo,321.94580260473793,336.65543071350186,58.6878928241807,1198.761575041966,6114.858414758573
Carabanchel,1,2,40.0,1,0,0,0,0,0,0,0.02916096363291299,0.03643398561178682,0.02765686140472171,0.08746213419697348,muy_bajo,649.6672289545451,1470.5244272762202,109.63026429495604,124.11094543463366,5192.701558573839
Centro,1,2,211.0,1,0,1,1,0,0,1,0.008683317338437933,0.02104882722528953,0.024946380153443068,0.05204111055972389,bajo,28.853179676187995,949.6544043868362,44.0586053116987,1203.0381564295199,7025.657431725671
Centro,1,2,163.0,1,0,1,1,0,0,0,0.009571509807754133,0.018901739273410875,0.02425650722507086,0.04927063200619464,bajo,137.80138909824748,1058.119818834074,5.508566748025923,1500.8470428561138,6737.185437619106
Centro,1,1,129.0,1,0,1,1,0,0,0,0.007026841395671953,0.020101460831491155,0.023480084811598433,0.05348862064299327,bajo,195.30000639097597,767.1976253986044,124.7941255373527,1171.8465523650696,7181.215199578569
Centro,1,1,157.0,1,0,0,1,0,0,0,0.00672402409275966,0.01911271313969007,0.022842742802914255,0.052942287221930805,bajo,229.08182511033925,744.39350497871,81.01211350203404,1268.2952194803663,7125.601774229133
Centro,1,1,66.0,1,0,1,0,0,0,0,0.0049825495481724425,0.019543037316650337,0.01843250668683,0.06244041045900734,bajo,288.9609828455188,520.9105041606773,25.12449508668988,1223.1309265491195,5962.875914271512
Centro,1,1,206.0,1,0,0,1,1,0,0,0.005212839916974844,0.020473634546899783,0.02000748276920373,0.06142161761374975,bajo,305.75967809145635,512.8946744536088,97.1817498619878,1067.981761003406,5938.718481629512
Centro,1,2,162.0,1,0,1,1,0,0,0,0.006414639506626085,0.01857910287285206,0.022384260960772482,0.05292762337654836,bajo,273.05915994705737,712.4471550404871,100.38050492906693,1303.5986407414277,7124.84436440504
Centro,1,1,81.0,1,0,1,0,0,0,0,0.010783492013258346,0.023902266243182313,0.0203553920807242,0.06811766525864948,bajo,243.46245836432146,734.0612272134899,88.37990034578942,1374.5259660726072,5521.893193299475
Centro,1,1,96.0,1,0,0,1,0,0,0,0.00935959400828935,0.010654409395173536,0.007528284981322725,0.06343173846182516,bajo,323.704231814948,680.6449634584059,160.20294834293614,422.90572335686056,6690.281920715755
Centro,1,2,104.0,1,0,0,0,0,0,0,0.005332204047103528,0.01795559543874778,0.021417507855954643,0.053830468029639034,bajo,214.45035680021303,593.9395598056655,130.3688645023118,1294.4322085239437,7221.387331255271
