"id","mode","stop_name","stop_desc","lat","lon"
1967,6,Avenida de Canillejas-Toscana,Avda de Canillejas a Vicálvaro 98 D,40.419537631,-3.611179868
1968,6,Avenida de Canillejas-Toscana,Avda de Canillejas a Vicálvaro 179,40.419629272,-3.610886000
1969,6,Artilleros-Calahorra,Paseo de los Artilleros 10,40.408220909,-3.609722323
1970,6,Casalarreina-Daroca,Calle de Casalarreina 21,40.408748715,-3.613840358
1971,6,Plaza de la Vicalvarada,Calle de Casalarreina 3,40.409404898,-3.610711226
1972,6,Ciudad Lineal,Calle de los Hermanos García Noblejas 5,40.437477398,-3.637411682
1973,6,Vital Aza-Albasanz,Calle de los Hermanos García Noblejas 24,40.434962131,-3.636091023
1974,6,Vital Aza-Albasanz,Calle de los Hermanos García Noblejas 19,40.435126162,-3.635750641
1975,6,Ascao-Julián Camarillo,Calle de los Hermanos García Noblejas SN,40.432619689,-3.634465544
1976,6,Ascao-Julián Camarillo,Calle de los Hermanos García Noblejas 35,40.432569317,-3.633793038
1977,6,Metro García Noblejas,Calle de los Hermanos García Noblejas 70,40.429488330,-3.632125426
1978,6,Metro García Noblejas,Calle de los Hermanos García Noblejas 51,40.429527194,-3.631607050
1979,6,Castillo de Arévalo,Calle de los Hermanos García nobleja SN,40.427774375,-3.630883331
1980,6,Castillo de Arévalo,Calle de los Hermanos García Noblejas 69,40.428117536,-3.630733271
1981,6,Hermanos García Noblejas-Gandhi,Calle de los Hermanos García Noblejas 77,40.426475441,-3.629527273
1982,6,Hermanos García Noblejas-Centro Salud,Calle de los Hermanos García Noblejas 160,40.423771790,-3.628040339
1983,6,Hermanos García Noblejas-Centro Salud,Calle de los  her,40.423990679,-3.627547251
1984,6,Plaza de la Vicalvarada,Plaza de la Vicalvarada 1,40.409380729,-3.610168851
1985,6,Arcos de Jalón-Avenida de Canillejas,Calle de Arcos de Jalón 122,40.427284964,-3.612971065
1986,6,Avenida de Canillejas-Rusia,Avda de Canillejas a Vicálvaro 82 B,40.423940549,-3.611655813
1987,6,Avenida de Canillejas-Rusia,Avda de Canillejas a Vicálvaro 151,40.424005165,-3.611361683
1988,6,Avenida de Canillejas-Aquitania,Avda de Canillejas a Vicálvaro 84,40.421662175,-3.611481972
1989,6,Metro Vicálvaro,Calle del Lago Sanabria 3,40.404146369,-3.608471765
1990,6,Avenida de Daroca-Calahorra,Avda de Daroca 319,40.406662454,-3.613114309
1991,6,San Cipriano,Calle de San Cipriano 44,40.403968661,-3.604557523
1992,6,San Cipriano-Forges,Calle de San Cipriano 53,40.403873751,-3.602022888
1993,6,San Cipriano-Forges,Calle de San Cipriano 51,40.404116067,-3.602201819
1994,6,Avenida de Canillejas-Suecia,Avda de Canillejas a Vicálvaro 161,40.421753941,-3.611164521
1995,6,Avenida de Canillejas-M40,Avda de Canillejas a Vicálvaro 102,40.416881949,-3.610802265
1996,6,Avenida de Canillejas-M40,Avda de Canillejas a Vicálvaro 102,40.416946004,-3.610614246
1997,6,Avenida de Daroca-Campus Universitario,Avda de Daroca 317,40.404703375,-3.610480255
1998,6,Hermanos García Noblejas-Gandhi,Calle de los Hermanos García Noblejas 128,40.425962002,-3.629513285
1999,6,San Cipriano-Minerva,Calle de San Cipriano 59,40.403361027,-3.599263224
2000,6,San Cipriano-Minerva,Calle de San Cipriano 59,40.403528192,-3.599167109
2001,6,Arcos de Jalón-Avenida de Canillejas,Calle de Arcos de Jalón 122,40.427168562,-3.612835909
2002,6,Museo Sorolla,Paseo del General Martínez Campos 35,40.435349625,-3.692606686
2003,6,Museo Sorolla,Paseo del General Martínez Campos 40,40.435124343,-3.692616169
2004,6,Iglesia-Alonso Cano,Paseo del General Martínez Campos 3,40.435210805,-3.697722340
2005,6,Metro Alonso Cano,Calle de Alonso Cano 18,40.438823620,-3.697688876
2006,6,Modesto Lafuente-Jose Abascal,Calle de Modesto Lafuente 13,40.438714318,-3.696390726
2007,6,Alonso Cano-Ríos Rosas,Calle de Alonso Cano 48,40.441572759,-3.697457832
2008,6,Modesto Lafuente-Ríos Rosas,Calle de Modesto Lafuente 31,40.441544743,-3.696125092
2009,6,Alonso Cano-María de Guzmán,Calle de Alonso Cano 76,40.444321754,-3.697250354
2010,6,Modesto Lafuente-María de Guzmán,Calle de Modesto Lafuente 59,40.444329770,-3.695917931
2011,6,Alonso Cano-Fernández Villaverde,Calle de Alonso Cano SN,40.446205654,-3.697081109
2012,6,Nuevos Ministerios,Calle de Orense 3,40.447286447,-3.695630710
2013,6,Basílica,Calle del General Moscardó 20,40.449027140,-3.696803594
2014,6,Basílica,Calle de Orense 17,40.449855273,-3.695420552
2015,6,Edgar Neville,Calle del General Moscardó 32,40.452069339,-3.696526859
2016,6,Orense-General Perón,Calle de Orense 31,40.452126815,-3.695208059
2017,6,Palacio de Congresos,Calle de Orense 37,40.453614126,-3.695070042
2018,6,Julián Besteiro-Fortunata y Jacinta,Calle del General Varela 10,40.454432265,-3.695349716
2019,6,Julián Besteiro-San Germán,Calle del General Varela 22,40.456072860,-3.695189687
2020,6,Orense-San Germán,Calle de Orense 55,40.456205949,-3.694780104
2021,6,Joan Maragall-San Germán,Calle del General Yagüe 5,40.456277850,-3.692553218
